Date,AAPL,JNJ,SPY
2021-07-01,134.05279541015625,145.7868194580078,404.43096923828125
2021-07-02,136.67974853515625,148.439697265625,407.5223083496094
2021-07-06,138.6914825439453,147.552490234375,406.7799987792969
2021-07-07,141.18170166015625,148.81741333007812,408.217529296875
2021-07-08,139.8828582763672,148.52757263183594,404.8913879394531
2021-07-09,141.70904541015625,149.11610412597656,409.2135314941406
2021-07-12,141.11329650878906,148.87893676757812,410.6793518066406
2021-07-13,142.2266082763672,148.69448852539062,409.2793273925781
2021-07-14,145.6543426513672,149.70469665527344,409.8900451660156
2021-07-15,145.0000762939453,147.90390014648438,408.49005126953125
2021-07-16,142.9590301513672,147.66668701171875,405.2860107421875
2021-07-19,139.11138916015625,146.59495544433594,399.3008728027344
2021-07-20,142.7246551513672,147.97412109375,405.0229187011719
2021-07-21,141.99224853515625,148.88771057128906,408.3021240234375
2021-07-22,143.35946655273438,149.31813049316406,409.15716552734375
2021-07-23,145.07818603515625,150.9081268310547,413.3666687011719
2021-07-26,145.49815368652344,150.97842407226562,414.38128662109375
2021-07-27,143.33013916015625,151.6724090576172,412.4927978515625
2021-07-28,141.58209228515625,151.250732421875,412.3236083984375
2021-07-29,142.2266082763672,151.250732421875,414.0336608886719
2021-07-30,142.4414825439453,151.26834106445312,412.0229187011719
2021-08-02,142.10943603515625,151.32981872558594,411.1585388183594
2021-08-03,143.9063262939453,153.1920928955078,414.5035400390625
2021-08-04,143.50588989257812,152.28729248046875,412.4645690917969
2021-08-05,143.61334228515625,152.57720947265625,415.07666015625
2021-08-06,142.9287109375,152.0677032470703,415.76263427734375
2021-08-09,142.87982177734375,152.59474182128906,415.4242858886719
2021-08-10,142.40060424804688,152.64749145507812,415.94110107421875
2021-08-11,142.65487670898438,152.67381286621094,416.97467041015625
2021-08-12,145.61830139160156,153.9036407470703,418.2242736816406
2021-08-13,145.8236846923828,154.82601928710938,418.9853820800781
2021-08-16,147.79931640625,156.22274780273438,419.97198486328125
2021-08-17,146.88975524902344,157.6546173095703,417.2189636230469
2021-08-18,143.1439208984375,155.65174865722656,412.6524658203125
2021-08-19,143.47642517089844,156.86402893066406,413.2913513183594
2021-08-20,144.93368530273438,157.6282196044922,416.5799560546875
2021-08-23,146.4202880859375,156.94784545898438,420.2444152832031
2021-08-24,146.33226013183594,154.986083984375,420.9115295410156
2021-08-25,145.0999755859375,153.9610137939453,421.7947692871094
2021-08-26,144.2979736328125,153.1392364501953,419.3047790527344
2021-08-27,145.33465576171875,152.812255859375,423.0538024902344
2021-08-30,149.7553253173828,153.4573516845703,424.9142150878906
2021-08-31,148.4936981201172,152.989013671875,424.2846374511719
2021-09-01,149.15875244140625,153.5280303955078,424.51019287109375
2021-09-02,150.27371215820312,154.57958984375,425.8161926269531
2021-09-03,150.90940856933594,154.6768341064453,425.712890625
2021-09-07,153.24688720703125,152.27325439453125,424.1907043457031
2021-09-08,151.7016143798828,151.90211486816406,423.6740417480469
2021-09-09,150.68447875976562,148.51768493652344,421.86053466796875
2021-09-10,145.6965789794922,147.54563903808594,418.53436279296875
2021-09-13,146.26382446289062,146.5117645263672,419.6054992675781
2021-09-14,144.86520385742188,145.62806701660156,417.3411865234375
2021-09-15,145.75521850585938,146.1759490966797,420.8269958496094
2021-09-16,145.52049255371094,145.9992218017578,420.1598815917969
2021-09-17,142.8504638671875,145.58389282226562,416.067138671875
2021-09-20,139.799072265625,144.7532196044922,409.1295166015625
2021-09-21,140.27828979492188,145.3894805908203,408.7430114746094
2021-09-22,142.64508056640625,144.85926818847656,412.7302551269531
2021-09-23,143.6035614013672,145.68109130859375,417.7449035644531
2021-09-24,143.69158935546875,145.23924255371094,418.4330749511719
2021-09-27,142.1756591796875,144.1876983642578,417.2359619140625
2021-09-28,138.7916717529297,143.8695831298828,408.82781982421875
2021-09-29,139.69149780273438,144.9387969970703,409.51593017578125
2021-09-30,138.39065551757812,142.71194458007812,404.5107421875
2021-10-01,139.51541137695312,141.80177307128906,409.31805419921875
2021-10-04,136.08253479003906,140.69720458984375,404.0393981933594
2021-10-05,138.00926208496094,141.015380859375,408.2434387207031
2021-10-06,138.8796844482422,141.3069610595703,409.9401550292969
2021-10-07,140.14134216308594,142.5706024169922,413.484375
2021-10-08,139.75990295410156,142.20828247070312,412.7302551269531
2021-10-11,139.67189025878906,141.60739135742188,409.7422180175781
2021-10-12,138.4004669189453,139.34521484375,408.7335205078125
2021-10-13,137.8136749267578,140.67953491210938,410.2040710449219
2021-10-14,140.60104370117188,141.48370361328125,417.1039733886719
2021-10-15,141.65728759765625,142.53521728515625,420.2805480957031
2021-10-18,143.3297119140625,141.4925079345703,421.5247497558594
2021-10-19,145.4911346435547,144.80625915527344,424.7767333984375
2021-10-20,145.9801788330078,144.72674560546875,426.4451904296875
2021-10-21,146.19534301757812,144.3909454345703,427.55743408203125
2021-10-22,145.42274475097656,144.67372131347656,427.1144714355469
2021-10-25,145.37379455566406,144.99183654785156,429.405029296875
2021-10-26,146.03884887695312,146.4675750732422,429.7914123535156
2021-10-27,145.57919311523438,144.69140625,427.8873291015625
2021-10-28,149.2174530029297,143.90492248535156,432.0160217285156
2021-10-29,146.50828552246094,143.9314422607422,432.89263916015625
2021-11-01,145.686767578125,144.0551300048828,433.6372985839844
2021-11-02,146.7234649658203,146.32615661621094,435.3905334472656
2021-11-03,148.1611785888672,145.85781860351562,438.0486755371094
2021-11-04,147.64280700683594,145.45132446289062,440.113037109375
2021-11-05,148.1717071533203,144.41744995117188,441.6400451660156
2021-11-08,147.3489532470703,143.922607421875,442.0171203613281
2021-11-09,147.71136474609375,143.60447692871094,440.5560302734375
2021-11-10,144.88076782226562,145.15972900390625,437.01177978515625
2021-11-11,144.83180236816406,144.09046936035156,437.1531982421875
2021-11-12,146.908203125,145.81365966796875,440.4523010253906
2021-11-15,146.91802978515625,144.4969940185547,440.60321044921875
2021-11-16,147.8974609375,143.7458953857422,442.3469543457031
2021-11-17,150.33633422851562,144.284912109375,441.2723693847656
2021-11-18,154.62631225585938,143.50726318359375,442.7712097167969
2021-11-19,157.25123596191406,143.94029235839844,441.9793701171875
2021-11-22,157.71160888671875,142.0457305908203,440.7351379394531
2021-11-23,158.09356689453125,142.9263153076172,441.3195495605469
2021-11-24,158.61268615722656,142.52606201171875,442.497802734375
2021-11-26,153.58810424804688,141.6009979248047,432.6286926269531
2021-11-29,156.94764709472656,142.0902099609375,437.9355773925781
2021-11-30,161.90365600585938,138.69252014160156,429.4144592285156
2021-12-01,161.38455200195312,140.6048126220703,424.644775390625
2021-12-02,160.39529418945312,139.72421264648438,431.14874267578125
2021-12-03,158.5147247314453,141.76112365722656,427.3971862792969
2021-12-06,161.92327880859375,144.9275665283203,432.4590759277344
2021-12-07,167.66282653808594,145.30113220214844,441.4043884277344
2021-12-08,171.48269653320312,146.1728057861328,442.5731201171875
2021-12-09,170.97340393066406,147.56033325195312,439.5851135253906
2021-12-10,175.76290893554688,147.19569396972656,443.7231750488281
2021-12-13,172.12913513183594,149.82847595214844,439.7924499511719
2021-12-14,170.74810791015625,151.4650421142578,436.7667236328125
2021-12-15,175.61602783203125,152.2211151123047,443.5912780761719
2021-12-16,168.7206268310547,153.8843536376953,439.679443359375
2021-12-17,167.6236572265625,149.63279724121094,434.99993896484375
2021-12-20,166.26220703125,149.205810546875,430.3743591308594
2021-12-21,169.43565368652344,148.72547912597656,438.0174255371094
2021-12-22,172.0311737060547,149.36595153808594,442.3970642089844
2021-12-23,172.65805053710938,149.65057373046875,445.1497497558594
2021-12-27,176.62486267089844,150.91357421875,451.44952392578125
2021-12-28,175.60617065429688,151.51841735839844,451.08056640625
2021-12-29,175.6943817138672,152.5857696533203,451.6575927734375
2021-12-30,174.5386199951172,153.26174926757812,450.4089660644531
2021-12-31,173.92152404785156,152.1588134765625,449.27392578125
2022-01-03,178.2703094482422,152.57684326171875,451.87518310546875
2022-01-04,176.00779724121094,152.16769409179688,451.72381591796875
2022-01-05,171.32598876953125,153.18170166015625,443.0497131347656
2022-01-06,168.4659881591797,152.65689086914062,442.6335144042969
2022-01-07,168.6324920654297,154.72044372558594,440.883544921875
2022-01-10,168.65206909179688,153.9555206298828,440.3349609375
2022-01-11,171.48269653320312,152.31895446777344,444.34564208984375
2022-01-12,171.92344665527344,151.02029418945312,445.5469055175781
2022-01-13,168.65206909179688,150.10415649414062,439.407958984375
2022-01-14,169.51400756835938,149.28587341308594,439.5876159667969
2022-01-18,166.3112030029297,148.62770080566406,431.802734375
2022-01-19,162.81448364257812,148.1651611328125,427.319091796875
2022-01-20,161.12985229492188,146.98219299316406,422.5894775390625
2022-01-21,159.07302856445312,146.64422607421875,414.29376220703125
2022-01-24,158.2992401123047,144.9542694091797,416.05316162109375
2022-01-25,156.49705505371094,149.09912109375,410.9736022949219
2022-01-26,156.40890502929688,149.7661895751953,409.9425354003906
2022-01-27,155.9485626220703,151.73187255859375,407.91827392578125
2022-01-28,166.83030700683594,152.79920959472656,418.0491027832031
2022-01-31,171.18887329101562,153.2439422607422,425.57855224609375
2022-02-01,171.02236938476562,151.98983764648438,428.4541931152344
2022-02-02,172.22711181640625,153.67086791992188,432.6163024902344
2022-02-03,169.34750366210938,153.6619873046875,422.4476623535156
2022-02-04,169.06309509277344,152.65689086914062,424.43402099609375
2022-02-07,168.34718322753906,152.14990234375,423.0719299316406
2022-02-08,171.4560089111328,152.55018615722656,426.55291748046875
2022-02-09,172.87803649902344,152.5323944091797,432.7959289550781
2022-02-10,168.79830932617188,150.6912078857422,425.0205078125
2022-02-11,165.38548278808594,149.17027282714844,416.6396789550781
2022-02-14,165.62086486816406,147.2935333251953,415.2774963378906
2022-02-15,169.4553680419922,148.81446838378906,421.9746398925781
2022-02-16,169.21998596191406,148.72547912597656,422.4476623535156
2022-02-17,165.62086486816406,147.8182830810547,413.4234924316406
2022-02-18,164.0713348388672,146.23385620117188,410.74658203125
2022-02-22,161.1488494873047,144.24658203125,406.338623046875
2022-02-23,156.98086547851562,144.31822204589844,399.13067626953125
2022-02-24,159.599365234375,141.5611114501953,405.1372985839844
2022-02-25,161.66860961914062,148.59707641601562,414.0762023925781
2022-02-28,161.93338012695312,147.3170166015625,413.0168151855469
2022-03-01,160.05043029785156,146.8067626953125,406.7264404296875
2022-03-02,163.3456268310547,148.63287353515625,414.208740234375
2022-03-03,163.02194213867188,150.81704711914062,412.14654541015625
2022-03-04,160.02102661132812,151.71226501464844,408.79803466796875
2022-03-07,156.22572326660156,154.1560516357422,396.74700927734375
2022-03-08,154.40159606933594,151.0319061279297,393.7389221191406
2022-03-09,159.80526733398438,151.6048126220703,404.2954406738281
2022-03-10,155.46078491210938,151.87339782714844,402.4698181152344
2022-03-11,151.74392700195312,151.5958709716797,397.3523254394531
2022-03-14,147.71324157714844,153.69056701660156,394.4483337402344
2022-03-15,152.09695434570312,157.67405700683594,403.1225280761719
2022-03-16,156.51011657714844,156.22386169433594,412.0614318847656
2022-03-17,157.52023315429688,158.26483154296875,417.2167663574219
2022-03-18,160.81539916992188,156.51034545898438,421.786376953125
2022-03-21,162.1884002685547,157.3965606689453,421.6629943847656
2022-03-22,165.56199645996094,156.653564453125,426.5970458984375
2022-03-23,166.9251708984375,156.06272888183594,421.1031799316406
2022-03-24,170.710693359375,156.86837768554688,427.4510498046875
2022-03-25,171.34812927246094,158.3722381591797,429.5384826660156
2022-03-28,172.211181640625,159.1868438720703,432.59393310546875
2022-03-29,175.50631713867188,159.10626220703125,437.9454650878906
2022-03-30,174.3392791748047,160.76235961914062,435.2412109375
2022-03-31,171.24024963378906,158.64976501464844,428.5422058105469
2022-04-01,170.94606018066406,159.50912475585938,429.7567443847656
2022-04-04,174.99636840820312,157.96942138671875,433.4383239746094
2022-04-05,171.68157958984375,158.9899444580078,427.9634094238281
2022-04-06,168.513916015625,163.12557983398438,423.6841125488281
2022-04-07,168.81788635253906,162.70480346679688,425.8190002441406
2022-04-08,166.80751037597656,163.02711486816406,424.6803894042969
2022-04-11,162.5512237548828,160.98614501953125,417.4216613769531
2022-04-12,164.42437744140625,161.0398406982422,415.8749694824219
2022-04-13,167.1114959716797,161.72015380859375,420.6382751464844
2022-04-14,162.10012817382812,161.0398406982422,415.4004821777344
2022-04-18,161.88438415527344,159.03468322753906,415.57135009765625
2022-04-19,164.16937255859375,163.886474609375,422.27972412109375
2022-04-20,164.00267028808594,164.61154174804688,421.96661376953125
2022-04-21,163.2083282470703,164.13711547851562,415.6567687988281
2022-04-22,158.6676483154297,162.50791931152344,404.25146484375
2022-04-25,159.7366180419922,166.50930786132812,406.59521484375
2022-04-26,153.77398681640625,165.31871032714844,394.8198547363281
2022-04-27,153.54840087890625,163.00921630859375,395.92999267578125
2022-04-28,160.4819793701172,164.22662353515625,405.9310302734375
2022-04-29,154.60757446289062,161.5411376953125,390.9294738769531
2022-05-02,154.91160583496094,159.9119415283203,393.28271484375
2022-05-03,156.40225219726562,159.59860229492188,395.0855407714844
2022-05-04,162.81602478027344,161.30838012695312,407.11700439453125
2022-05-05,153.74453735351562,158.22901916503906,392.64691162109375
2022-05-06,154.47132873535156,157.87994384765625,390.30322265625
2022-05-09,149.34451293945312,158.73927307128906,377.80682373046875
2022-05-10,151.75079345703125,158.5244140625,378.6797180175781
2022-05-11,143.88381958007812,157.6650390625,372.66400146484375
2022-05-12,140.01417541503906,159.22265625,372.27490234375
2022-05-13,144.48297119140625,158.3096160888672,381.1752014160156
2022-05-16,142.9409942626953,159.41064453125,379.6285400390625
2022-05-17,146.57492065429688,160.07305908203125,387.4377136230469
2022-05-18,138.30528259277344,157.1011199951172,371.81951904296875
2022-05-19,134.897216796875,155.7046661376953,369.5422668457031
2022-05-20,135.13294982910156,158.42593383789062,369.7035217285156
2022-05-23,140.5543975830078,161.6602325439453,376.6206970214844
2022-05-24,137.8534698486328,163.42604064941406,373.7457275390625
2022-05-25,138.01065063476562,161.82241821289062,377.04766845703125
2022-05-26,141.21243286132812,161.6782989501953,384.5816345214844
2022-05-27,146.96774291992188,163.14674377441406,394.02276611328125
2022-05-31,146.18206787109375,161.74134826660156,391.8120422363281
2022-06-01,146.0543670654297,160.10166931152344,388.6427917480469
2022-06-02,148.50973510742188,159.59716796875,396.0437927246094
2022-06-03,142.78382873535156,158.93951416015625,389.54412841796875
2022-06-06,143.5302734375,158.92147827148438,390.7302551269531
2022-06-07,146.0543670654297,160.6692352294922,394.4782409667969
2022-06-08,145.31777954101562,159.71426391601562,390.18939208984375
2022-06-09,140.09275817871094,156.49801635742188,380.9095458984375
2022-06-10,134.68115234375,155.45297241210938,369.8648376464844
2022-06-13,129.52493286132812,153.8853759765625,355.8217468261719
2022-06-14,130.38919067382812,151.5249481201172,354.7496337890625
2022-06-15,133.01153564453125,153.14663696289062,359.8070068359375
2022-06-16,127.73741912841797,153.22767639160156,347.8987731933594
2022-06-17,129.21063232421875,152.66912841796875,348.6488342285156
2022-06-21,133.44366455078125,155.8673553466797,357.4255065917969
2022-06-22,132.93296813964844,158.3268585205078,356.7774963378906
2022-06-23,135.80084228515625,161.8584747314453,360.27484130859375
2022-06-24,139.13027954101562,164.22784423828125,371.7294006347656
2022-06-27,139.13027954101562,164.07470703125,370.3094482421875
2022-06-28,134.98562622070312,159.407958984375,362.7430114746094
2022-06-29,136.74365234375,159.45301818847656,362.4476013183594
2022-06-30,134.27847290039062,159.9215087890625,359.5029602050781
2022-07-01,136.44900512695312,161.7323455810547,363.3052978515625
2022-07-05,139.0320281982422,160.4890899658203,363.9913635253906
2022-07-06,140.3677978515625,160.6332244873047,365.2206726074219
2022-07-07,143.73654174804688,160.8134002685547,370.69061279296875
2022-07-08,144.41421508789062,160.61520385742188,370.38568115234375
2022-07-11,142.28294372558594,160.67831420898438,366.1545715332031
2022-07-12,143.25527954101562,158.42596435546875,362.9145202636719
2022-07-13,142.89187622070312,158.05661010742188,361.0085754394531
2022-07-14,145.81866455078125,158.27281188964844,360.1318664550781
2022-07-15,147.48828125,160.5701141357422,367.0123291015625
2022-07-18,144.4436492919922,156.96646118164062,363.9818420410156
2022-07-19,148.30348205566406,154.67816162109375,373.8162536621094
2022-07-20,150.30703735351562,153.79525756835938,376.19879150390625
2022-07-21,152.57582092285156,154.33583068847656,380.0296936035156
2022-07-22,151.3383026123047,155.0655517578125,376.50372314453125
2022-07-25,150.21865844726562,155.3718719482422,376.9611511230469
2022-07-26,148.89276123046875,156.47096252441406,372.50128173828125
2022-07-27,153.9900665283203,156.03855895996094,382.173828125
2022-07-28,154.54006958007812,156.93943786621094,386.9671630859375
2022-07-29,159.60791015625,157.2277374267578,392.60870361328125
2022-08-01,158.6257781982422,156.6781768798828,391.446044921875
2022-08-02,157.152587890625,155.78627014160156,388.863525390625
2022-08-03,163.1632843017578,157.29080200195312,394.9529113769531
2022-08-04,162.8489990234375,154.7682342529297,394.6861267089844
2022-08-05,162.62278747558594,154.15565490722656,394.0190734863281
2022-08-08,162.1506805419922,153.33580017089844,393.5616455078125
2022-08-09,162.19989013671875,153.31776428222656,391.9988098144531
2022-08-10,166.44862365722656,153.7592315673828,400.2322998046875
2022-08-11,165.71104431152344,150.57901000976562,400.2322998046875
2022-08-12,169.261474609375,148.92132568359375,407.0078430175781
2022-08-15,170.33349609375,149.633056640625,408.68505859375
2022-08-16,170.1761474609375,150.9663848876953,409.4855651855469
2022-08-17,171.67103576660156,150.97543334960938,406.57904052734375
2022-08-18,171.27764892578125,150.24566650390625,407.7607421875
2022-08-19,168.69102478027344,152.5339813232422,402.2811584472656
2022-08-22,164.80618286132812,151.99887084960938,393.9046936035156
2022-08-23,164.47177124023438,150.67469787597656,392.95172119140625
2022-08-24,164.766845703125,150.17587280273438,394.209716796875
2022-08-25,167.22561645507812,151.58169555664062,399.77490234375
2022-08-26,160.9213104248047,148.9877471923828,386.242919921875
2022-08-29,158.71824645996094,147.8358917236328,383.6890563964844
2022-08-30,156.2890167236328,147.31890869140625,379.4768981933594
2022-08-31,154.6268768310547,146.330322265625,376.5894775390625
2022-09-01,155.35470581054688,149.9581756591797,377.7711486816406
2022-09-02,153.24012756347656,147.60008239746094,373.78778076171875
2022-09-06,151.98123168945312,147.9991455078125,372.37744140625
2022-09-07,153.38766479492188,148.80636596679688,379.0671691894531
2022-09-08,151.9124298095703,150.0035400390625,381.5447998046875
2022-09-09,154.7744140625,150.29379272460938,387.4722595214844
2022-09-12,160.73448181152344,150.23028564453125,391.6366882324219
2022-09-13,151.30262756347656,146.32125854492188,374.6072998046875
2022-09-14,152.74838256835938,149.3415069580078,376.0367736816406
2022-09-15,149.8568878173828,149.72239685058594,371.7674865722656
2022-09-16,148.2144317626953,152.00794982910156,368.9313659667969
2022-09-19,151.93206787109375,150.8107452392578,371.7923583984375
2022-09-20,154.31216430664062,149.62258911132812,367.5247497558594
2022-09-21,151.1846160888672,148.08982849121094,361.1136474609375
2022-09-22,150.2207794189453,150.72003173828125,358.0803527832031
2022-09-23,147.94888305664062,151.2097930908203,352.0808410644531
2022-09-26,148.28326416015625,150.28469848632812,348.5978698730469
2022-09-27,149.2569580078125,149.5954132080078,347.7078857421875
2022-09-28,147.36859130859375,150.88331604003906,354.5495300292969
2022-09-29,140.12998962402344,149.22354125976562,347.1434020996094
2022-09-30,135.9206085205078,148.1623992919922,341.7753601074219
2022-10-03,140.10047912597656,148.01730346679688,350.79864501953125
2022-10-04,143.69027709960938,150.21214294433594,361.6687316894531
2022-10-05,143.98533630371094,149.74961853027344,360.8266296386719
2022-10-06,143.03135681152344,146.84730529785156,357.1044006347656
2022-10-07,137.77940368652344,145.29637145996094,347.1434020996094
2022-10-10,138.10400390625,145.48684692382812,344.4928283691406
2022-10-11,136.68772888183594,147.5910186767578,342.3111572265625
2022-10-12,136.0583038330078,147.55471801757812,341.18206787109375
2022-10-13,140.631591796875,149.78587341308594,350.186279296875
2022-10-14,136.09765625,149.1600799560547,342.2059020996094
2022-10-17,140.0611572265625,151.09193420410156,350.9996032714844
2022-10-18,141.37904357910156,150.5658416748047,355.12371826171875
2022-10-19,141.48724365234375,149.36866760253906,352.6070861816406
2022-10-20,141.0249786376953,149.74961853027344,349.6504211425781
2022-10-21,144.84100341796875,153.0146942138672,358.14739990234375
2022-10-24,146.9850616455078,155.07350158691406,362.5298767089844
2022-10-25,149.8273468017578,154.82864379882812,368.3189392089844
2022-10-26,146.88668823242188,156.18905639648438,365.5439453125
2022-10-27,142.4117431640625,156.2797393798828,363.5920104980469
2022-10-28,153.17129516601562,158.60159301757812,372.2420654296875
2022-10-31,150.81088256835938,157.78533935546875,369.5532531738281
2022-11-01,148.1652374267578,156.9872283935547,367.9361572265625
2022-11-02,142.63792419433594,154.57469177246094,358.70233154296875
2022-11-03,136.58937072753906,154.83767700195312,355.0088806152344
2022-11-04,136.32339477539062,155.52699279785156,360.1185607910156
2022-11-07,136.85537719726562,156.887451171875,363.5633544921875
2022-11-08,137.4267578125,157.66741943359375,365.5248718261719
2022-11-09,132.86557006835938,156.40672302246094,357.9942932128906
2022-11-10,144.6872100830078,158.2388153076172,377.66754150390625
2022-11-11,147.4751434326172,153.5044403076172,381.3228759765625
2022-11-14,146.0762481689453,155.9169921875,378.0789794921875
2022-11-15,147.8101043701172,156.3523406982422,381.3037414550781
2022-11-16,146.5786895751953,157.32278442382812,378.3947448730469
2022-11-17,148.47999572753906,158.59251403808594,377.2369689941406
2022-11-18,149.04151916503906,159.80789184570312,378.9498291015625
2022-11-21,145.8102569580078,160.62939453125,377.57183837890625
2022-11-22,147.94801330566406,161.4053192138672,382.65289306640625
2022-11-23,148.82481384277344,161.57875061035156,385.064208984375
2022-11-25,145.90878295898438,161.78872680664062,384.97802734375
2022-11-28,142.07659912109375,161.87086486816406,378.8349304199219
2022-11-29,139.0719451904297,160.7389373779297,378.1842956542969
2022-11-30,145.82997131347656,162.4824676513672,390.0973205566406
2022-12-01,146.10580444335938,163.15794372558594,389.81024169921875
2022-12-02,145.6132354736328,163.2857208251953,389.360595703125
2022-12-05,144.45079040527344,163.1944580078125,382.35626220703125
2022-12-06,140.78607177734375,160.7480926513672,376.8446350097656
2022-12-07,138.8453369140625,161.72479248046875,376.20355224609375
2022-12-08,140.52992248535156,161.752197265625,379.1506652832031
2022-12-09,140.04722595214844,160.41946411132812,376.3183898925781
2022-12-12,142.3425750732422,162.3363800048828,381.7438049316406
2022-12-13,143.30801391601562,163.5869598388672,384.63360595703125
2022-12-14,141.0816192626953,164.0889892578125,382.17437744140625
2022-12-15,134.47132873535156,162.0168914794922,372.8258056640625
2022-12-16,132.5109100341797,160.35557556152344,368.42413330078125
2022-12-19,130.40269470214844,160.18212890625,365.300048828125
2022-12-20,130.33375549316406,160.35557556152344,365.7999267578125
2022-12-21,133.4369354248047,162.19032287597656,371.26953125
2022-12-22,130.26480102539062,161.5970001220703,365.9729919433594
2022-12-23,129.90028381347656,162.00778198242188,368.078125
2022-12-27,128.0974884033203,161.96214294433594,366.6266174316406
2022-12-28,124.16679382324219,161.2592315673828,362.0701904296875
2022-12-29,127.68373107910156,162.08082580566406,368.5876159667969
2022-12-30,127.99896240234375,161.2501220703125,367.6166687011719
